date,store_nbr,DAIRY_sales,BEVERAGES_sales,BREAD/BAKERY_sales,POULTRY_sales,PREPARED FOODS_sales,SEAFOOD_sales,month,year,season,week_day,holiday,city,state,type,cluster,transactions
8/12/2017,48,1364,4702,961,833.251,124.282,32.198,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,A,14,3198
8/12/2017,49,2005,6667,1131.045,889.85004,192.412,72.866,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,A,11,2985
8/12/2017,5,433,1353,247.893,214.238,46.91,7.32,8,2017,Winter,Saturday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1061
8/12/2017,50,1087,4295,500.757,392.521,77.255,15.801001,8,2017,Winter,Saturday,FALSE,Ambato,Tungurahua,A,14,2987
8/12/2017,51,1488,4137,760.013,557.544,112.321,38.772,8,2017,Winter,Saturday,FALSE,Guayaquil,Guayas,A,17,1590
8/12/2017,52,1149,4388,914.489,495.055,89.385,5,8,2017,Winter,Saturday,FALSE,Manta,Manabi,A,11,2804
8/12/2017,53,603,2105,535.714,223.098,80.798,6,8,2017,Winter,Saturday,FALSE,Manta,Manabi,D,13,1212
8/12/2017,54,215,1827,210,91.671,81,1,8,2017,Winter,Saturday,FALSE,El Carmen,Manabi,C,3,903
8/12/2017,6,895,2843,536.026,511.378,98.66,35.03,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,D,13,1706
8/12/2017,7,1056,3110,551.645,476.67902,112.963,42.545002,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,D,8,1612
8/12/2017,8,1280,4355,809.417,579.493,139.568,25.244,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,D,8,2463
8/12/2017,9,767,3374,457,383.387,129.90399,16.859001,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,B,6,1920
8/13/2017,1,266,803,136.679,115.758,20.346,11.378,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,D,13,416
8/13/2017,10,270,1526,119,201.742,13,0,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,C,15,810
8/13/2017,11,569,4741,582,489.115,78.925,10,8,2017,Winter,Sunday,FALSE,Cayambe,Pichincha,B,6,2101
8/13/2017,12,381,1474,184,153.15399,17,2,8,2017,Winter,Sunday,FALSE,Latacunga,Cotopaxi,C,15,1066
8/13/2017,13,210,1134,107,87.876,23,0,8,2017,Winter,Sunday,FALSE,Latacunga,Cotopaxi,C,15,769
8/13/2017,14,229,2017,140,61.86,61,4,8,2017,Winter,Sunday,FALSE,Riobamba,Chimborazo,C,7,803
8/13/2017,15,222,1367,113,90.946,36,2,8,2017,Winter,Sunday,FALSE,Ibarra,Imbabura,C,15,892
8/13/2017,16,324,1494,208,70.961,38,6,8,2017,Winter,Sunday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,727
8/13/2017,17,793,3628,428,376.227,62,19,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,C,12,1563
8/13/2017,18,657,2434,664,189.90201,50.802002,15.931,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,B,16,1075
8/13/2017,19,352,2119,172,57.03,23,4,8,2017,Winter,Sunday,FALSE,Guaranda,Bolivar,C,15,931
8/13/2017,2,892,2947,642,470.487,101.716995,44.046,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,D,13,1658
8/13/2017,20,1071,5989,1220,454.663,87.181,18.246,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,B,6,1834
8/13/2017,21,886,3893,907,197.075,229.77701,5,8,2017,Winter,Sunday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1403
8/13/2017,22,454,1947,151,206.838,40,2,8,2017,Winter,Sunday,FALSE,Puyo,Pastaza,C,7,701
8/13/2017,23,497,1305,220.836,373.316,33.513,6.561,8,2017,Winter,Sunday,FALSE,Ambato,Tungurahua,D,9,824
8/13/2017,24,1217,3282,757.417,399.215,91.201004,14.335,8,2017,Winter,Sunday,FALSE,Guayaquil,Guayas,D,1,1520
8/13/2017,25,658,2238,400.953,192.425,50.870003,5,8,2017,Winter,Sunday,FALSE,Salinas,Santa Elena,D,1,1107
8/13/2017,26,355,1048,252,114.663,43,1,8,2017,Winter,Sunday,FALSE,Guayaquil,Guayas,D,10,472
8/13/2017,27,1461,4392,905.246,487.426,105.834,23.296,8,2017,Winter,Sunday,FALSE,Daule,Guayas,D,1,1804
8/13/2017,28,1434,5036,1032,291.083,126.978,2,8,2017,Winter,Sunday,FALSE,Guayaquil,Guayas,E,10,1504
8/13/2017,29,1110,4674,1114,218.471,89.765,12,8,2017,Winter,Sunday,FALSE,Guayaquil,Guayas,E,10,1298
8/13/2017,3,2167,8423,1182.917,1094.738,198.679,77.398,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,D,8,3075
8/13/2017,30,286,1517,222,108.153,29,2,8,2017,Winter,Sunday,FALSE,Guayaquil,Guayas,C,3,673
8/13/2017,31,859,4169,718,134.592,112.055,6,8,2017,Winter,Sunday,FALSE,Babahoyo,Los Rios,B,10,1467
8/13/2017,32,219,1098,160,67.727,12,2,8,2017,Winter,Sunday,FALSE,Guayaquil,Guayas,C,3,577
8/13/2017,33,514,2090,333,261.164,31,0,8,2017,Winter,Sunday,FALSE,Quevedo,Los Rios,C,3,867
8/13/2017,34,675,2810,677,159.386,22,0,8,2017,Winter,Sunday,FALSE,Guayaquil,Guayas,B,6,2081
8/13/2017,35,172,1648,168,55.579998,27,3,8,2017,Winter,Sunday,FALSE,Playas,Guayas,C,3,658
8/13/2017,36,723,4570,713,86.841,32,2,8,2017,Winter,Sunday,FALSE,Libertad,Guayas,E,10,1159
8/13/2017,37,496,1558,333.391,213.526,57.597,8.898,8,2017,Winter,Sunday,FALSE,Cuenca,Azuay,D,2,888
8/13/2017,38,759,2253,430.342,94.22,87.12,12.313,8,2017,Winter,Sunday,FALSE,Loja,Loja,D,4,1544
8/13/2017,39,558,4244,678,160.18001,41.238,12,8,2017,Winter,Sunday,FALSE,Cuenca,Azuay,B,6,1158
8/13/2017,4,919,2863,403.816,453.172,76.337,34.833,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,D,9,1378
8/13/2017,40,651,3597,519,148.19,62,2,8,2017,Winter,Sunday,FALSE,Machala,El Oro,C,3,1095
8/13/2017,41,896,2802,635.786,229.912,92.673004,8,8,2017,Winter,Sunday,FALSE,Machala,El Oro,D,4,1346
8/13/2017,42,705,1825,392.885,196.726,42.193,18.502,8,2017,Winter,Sunday,FALSE,Cuenca,Azuay,D,2,932
8/13/2017,43,1067,5463,794,303.925,239.049,3,8,2017,Winter,Sunday,FALSE,Esmeraldas,Esmeraldas,E,10,1700
8/13/2017,44,2943,10491,1843.081,1292.238,281.72,107.092,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,A,5,4392
8/13/2017,45,2615,10671,1416.474,1489.133,286.27,99.755,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,A,11,4054
8/13/2017,46,1837,7096,1117,946.357,145.888,59.898,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,A,14,3839
8/13/2017,47,2244,10279,1360.306,1117.365,230.82,73.879,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,A,14,3741
8/13/2017,48,1606,5967,1074,979.221,103.252,36.005,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,A,14,3381
8/13/2017,49,2257,7178,1189.882,999.316,189.643,78.171,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,A,11,3028
8/13/2017,5,572,1838,366.425,232.897,65.945,11.642,8,2017,Winter,Sunday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1098
8/13/2017,50,1144,4600,531.092,447.345,91.013,41.527,8,2017,Winter,Sunday,FALSE,Ambato,Tungurahua,A,14,2826
8/13/2017,51,1875,5529,1067.729,807.091,160.534,39.965,8,2017,Winter,Sunday,FALSE,Guayaquil,Guayas,A,17,1816
8/13/2017,52,1400,4916,1071.987,593.294,142.568,12,8,2017,Winter,Sunday,FALSE,Manta,Manabi,A,11,2433
8/13/2017,53,673,2651,606.182,272.606,81.652,9,8,2017,Winter,Sunday,FALSE,Manta,Manabi,D,13,1164
8/13/2017,54,371,4824,393,79.062996,91,2,8,2017,Winter,Sunday,FALSE,El Carmen,Manabi,C,3,1054
8/13/2017,6,1257,4058,577.442,666.659,109.625,58.47,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,D,13,1781
8/13/2017,7,1023,3325,552.075,487.113,94.795,33.648,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,D,8,1410
8/13/2017,8,1526,4761,793.814,618.844,176.765,35.258,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,D,8,2355
8/13/2017,9,795,3752,485,412.458,105.169,20,8,2017,Winter,Sunday,FALSE,Quito,Pichincha,B,6,1745
8/14/2017,1,699,2201,346.038,270.047,72.004,14.129,8,2017,Winter,Monday,FALSE,Quito,Pichincha,D,13,1733
8/14/2017,10,253,1129,82,133.71,27,1,8,2017,Winter,Monday,FALSE,Quito,Pichincha,C,15,875
8/14/2017,11,603,4544,583,244.969,130.225,3,8,2017,Winter,Monday,FALSE,Cayambe,Pichincha,B,6,2203
8/14/2017,12,411,1504,275,120.694,28,3,8,2017,Winter,Monday,FALSE,Latacunga,Cotopaxi,C,15,1061
8/14/2017,13,227,1512,154,58.017,26,0,8,2017,Winter,Monday,FALSE,Latacunga,Cotopaxi,C,15,835
8/14/2017,14,353,1440,153,31.508,95,5,8,2017,Winter,Monday,FALSE,Riobamba,Chimborazo,C,7,1293
8/14/2017,15,373,1814,154,110.459,34,4,8,2017,Winter,Monday,FALSE,Ibarra,Imbabura,C,15,1431
8/14/2017,16,258,1739,153,53.479,51,0,8,2017,Winter,Monday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,667
8/14/2017,17,677,3047,309,381.421,73,5,8,2017,Winter,Monday,FALSE,Quito,Pichincha,C,12,1323
8/14/2017,18,511,1996,479,119.275,36.18,8.9869995,8,2017,Winter,Monday,FALSE,Quito,Pichincha,B,16,1201
8/14/2017,19,341,2627,198,88.735,23,5,8,2017,Winter,Monday,FALSE,Guaranda,Bolivar,C,15,1173
8/14/2017,2,738,2559,597,461.51102,115.877,34.644,8,2017,Winter,Monday,FALSE,Quito,Pichincha,D,13,1788
8/14/2017,20,669,4246,482,315.54,56.982002,4.642,8,2017,Winter,Monday,FALSE,Quito,Pichincha,B,6,1522
8/14/2017,21,646,3493,461,147.382,176.078,3,8,2017,Winter,Monday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1045
8/14/2017,22,313,2107,117,150.576,27,6,8,2017,Winter,Monday,FALSE,Puyo,Pastaza,C,7,794
8/14/2017,23,436,1310,280.509,349.023,16.744,7.357,8,2017,Winter,Monday,FALSE,Ambato,Tungurahua,D,9,974
8/14/2017,24,1344,3106,707.966,540.376,122.109,28.54,8,2017,Winter,Monday,FALSE,Guayaquil,Guayas,D,1,2092
8/14/2017,25,590,2190,417.564,194.46,34.349,9,8,2017,Winter,Monday,FALSE,Salinas,Santa Elena,D,1,935
8/14/2017,26,203,553,211,136.362,19,1,8,2017,Winter,Monday,FALSE,Guayaquil,Guayas,D,10,479
8/14/2017,27,1040,3381,662.259,440.13,74.978,19.412,8,2017,Winter,Monday,FALSE,Daule,Guayas,D,1,1576
8/14/2017,28,735,3091,545,129.149,81.097,3,8,2017,Winter,Monday,FALSE,Guayaquil,Guayas,E,10,1064
8/14/2017,29,588,2676,710,147.773,56.499,8,8,2017,Winter,Monday,FALSE,Guayaquil,Guayas,E,10,1031
8/14/2017,3,2125,7859,1163.481,1251.017,215.657,86.451996,8,2017,Winter,Monday,FALSE,Quito,Pichincha,D,8,3036
8/14/2017,30,247,1175,162,91.344,9,3,8,2017,Winter,Monday,FALSE,Guayaquil,Guayas,C,3,683
8/14/2017,31,564,3948,585,88.384,62.064,8,8,2017,Winter,Monday,FALSE,Babahoyo,Los Rios,B,10,1308
8/14/2017,32,160,1009,94,35.465,13,2,8,2017,Winter,Monday,FALSE,Guayaquil,Guayas,C,3,576
8/14/2017,33,387,2405,246,181.824,27,0,8,2017,Winter,Monday,FALSE,Quevedo,Los Rios,C,3,895
8/14/2017,34,726,2794,772,181.942,28.048,3,8,2017,Winter,Monday,FALSE,Guayaquil,Guayas,B,6,2145
8/14/2017,35,153,1294,131,33.268,12,2,8,2017,Winter,Monday,FALSE,Playas,Guayas,C,3,594
8/14/2017,36,464,3104,496,116.646,38,0,8,2017,Winter,Monday,FALSE,Libertad,Guayas,E,10,995
8/14/2017,37,944,2600,588.872,239.482,82.651,16.744999,8,2017,Winter,Monday,FALSE,Cuenca,Azuay,D,2,1388
8/14/2017,38,806,1992,464.677,171.09,75.378,17.454,8,2017,Winter,Monday,FALSE,Loja,Loja,D,4,1483
8/14/2017,39,650,4419,728,191.08,50.879,9.238,8,2017,Winter,Monday,FALSE,Cuenca,Azuay,B,6,1406
8/14/2017,4,738,2280,356.235,431.75,51.924,26.744,8,2017,Winter,Monday,FALSE,Quito,Pichincha,D,9,1285
8/14/2017,40,730,6386,529,167.93001,65,11,8,2017,Winter,Monday,FALSE,Machala,El Oro,C,3,1376
8/14/2017,41,725,1849,429.096,203.552,62.846,6,8,2017,Winter,Monday,FALSE,Machala,El Oro,D,4,1045
8/14/2017,42,794,2317,494.327,221.677,32.651,12.832,8,2017,Winter,Monday,FALSE,Cuenca,Azuay,D,2,1027
8/14/2017,43,880,5794,595,223.058,127.135,1,8,2017,Winter,Monday,FALSE,Esmeraldas,Esmeraldas,E,10,1616
8/14/2017,44,2211,7322,1481.496,1028.516,297.046,81.965004,8,2017,Winter,Monday,FALSE,Quito,Pichincha,A,5,4039
8/14/2017,45,1960,7639,1115.085,1263.297,248.162,79.414,8,2017,Winter,Monday,FALSE,Quito,Pichincha,A,11,3743
8/14/2017,46,1343,4817,810,773.189,95.211,43.762,8,2017,Winter,Monday,FALSE,Quito,Pichincha,A,14,3274
8/14/2017,47,1887,7058,1018.968,1105.994,247.694,68.986,8,2017,Winter,Monday,FALSE,Quito,Pichincha,A,14,3606
8/14/2017,48,1072,3798,818,904.546,91.669,20.321,8,2017,Winter,Monday,FALSE,Quito,Pichincha,A,14,2824
8/14/2017,49,2190,6154,1144.527,1026.21,241.769,79.832,8,2017,Winter,Monday,FALSE,Quito,Pichincha,A,11,2916
8/14/2017,5,580,1771,393.15,203,79.535,11.694,8,2017,Winter,Monday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1225
8/14/2017,50,1088,3914,547.679,426.174,75.712,12.242,8,2017,Winter,Monday,FALSE,Ambato,Tungurahua,A,14,2555
8/14/2017,51,1336,3888,847.47,681.347,124.739,41.584,8,2017,Winter,Monday,FALSE,Guayaquil,Guayas,A,17,1446
8/14/2017,52,1062,3920,795.737,376.245,128.321,6.5950003,8,2017,Winter,Monday,FALSE,Manta,Manabi,A,11,2074
8/14/2017,53,452,1624,401.222,134.377,50.028,9,8,2017,Winter,Monday,FALSE,Manta,Manabi,D,13,895
8/14/2017,54,306,5403,231,56.155,147,0,8,2017,Winter,Monday,FALSE,El Carmen,Manabi,C,3,818
8/14/2017,6,907,2880,504.859,523.63403,96.745,37.879,8,2017,Winter,Monday,FALSE,Quito,Pichincha,D,13,1593
8/14/2017,7,1398,3864,719.231,745.509,127.118,47.977,8,2017,Winter,Monday,FALSE,Quito,Pichincha,D,8,1793
8/14/2017,8,1411,3923,815.009,611.781,153.151,33.253,8,2017,Winter,Monday,FALSE,Quito,Pichincha,D,8,2723
8/14/2017,9,746,3367,447,283.429,114.12,17,8,2017,Winter,Monday,FALSE,Quito,Pichincha,B,6,1971
8/15/2017,1,602,1942,329.54102,234.892,42.822998,22.487,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,D,13,1693
8/15/2017,10,328,1608,112,102.077,26,11,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,C,15,1010
8/15/2017,11,611,4128,2080,526.459,111.556,3,8,2017,Winter,Tuesday,FALSE,Cayambe,Pichincha,B,6,2360
8/15/2017,12,373,1625,176,162.205,61,1,8,2017,Winter,Tuesday,FALSE,Latacunga,Cotopaxi,C,15,1096
8/15/2017,13,272,1290,148,74.084,21,1,8,2017,Winter,Tuesday,FALSE,Latacunga,Cotopaxi,C,15,842
8/15/2017,14,436,2400,227,50.337,107,6,8,2017,Winter,Tuesday,FALSE,Riobamba,Chimborazo,C,7,1241
8/15/2017,15,358,1825,187,128.693,61,4,8,2017,Winter,Tuesday,FALSE,Ibarra,Imbabura,C,15,1320
8/15/2017,16,268,1702,205,64.859,41,2,8,2017,Winter,Tuesday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,742
8/15/2017,17,707,2840,333,314.182,61,15,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,C,12,1504
8/15/2017,18,569,2110,606,145.543,71.548996,21.364,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,B,16,1343
8/15/2017,19,339,2537,197,72.127,31,12,8,2017,Winter,Tuesday,FALSE,Guaranda,Bolivar,C,15,1158
8/15/2017,2,703,2093,607,365.424,90.849,32.718002,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,D,13,1737
8/15/2017,20,632,4116,437,273.341,66.982,5,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,B,6,1516
8/15/2017,21,574,3860,483,138.924,135.858,3,8,2017,Winter,Tuesday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1059
8/15/2017,22,289,2193,122,131.07399,31,1,8,2017,Winter,Tuesday,FALSE,Puyo,Pastaza,C,7,766
8/15/2017,23,421,1253,243.799,439.349,22.795,2,8,2017,Winter,Tuesday,FALSE,Ambato,Tungurahua,D,9,946
8/15/2017,24,1197,3118,720.1,513.652,103.035995,35.914,8,2017,Winter,Tuesday,FALSE,Guayaquil,Guayas,D,1,2138
8/15/2017,25,484,1636,385.94,172.517,25.468,4,8,2017,Winter,Tuesday,FALSE,Salinas,Santa Elena,D,1,849
8/15/2017,26,263,762,215,118.622,18,2,8,2017,Winter,Tuesday,FALSE,Guayaquil,Guayas,D,10,534
8/15/2017,27,885,2877,637.12,382.93,89.543,19.214,8,2017,Winter,Tuesday,FALSE,Daule,Guayas,D,1,1543
8/15/2017,28,1047,3660,685,194.748,87.969,12,8,2017,Winter,Tuesday,FALSE,Guayaquil,Guayas,E,10,1343
8/15/2017,29,713,3765,1180,165.984,93.841,4,8,2017,Winter,Tuesday,FALSE,Guayaquil,Guayas,E,10,1302
8/15/2017,3,1832,6915,1052.915,1155.024,222.294,71.061,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,D,8,2956
8/15/2017,30,308,4052,180,132.532,66,5,8,2017,Winter,Tuesday,FALSE,Guayaquil,Guayas,C,3,825
8/15/2017,31,624,3981,700,101.463,66.924,3,8,2017,Winter,Tuesday,FALSE,Babahoyo,Los Rios,B,10,1360
8/15/2017,32,169,1246,127,54.942,16,2,8,2017,Winter,Tuesday,FALSE,Guayaquil,Guayas,C,3,615
8/15/2017,33,488,2549,251,217.068,43,1,8,2017,Winter,Tuesday,FALSE,Quevedo,Los Rios,C,3,919
8/15/2017,34,595,2273,669,115.923996,35.999,3,8,2017,Winter,Tuesday,FALSE,Guayaquil,Guayas,B,6,2007
8/15/2017,35,130,1411,108,36.813,27,3,8,2017,Winter,Tuesday,FALSE,Playas,Guayas,C,3,612
8/15/2017,36,700,3627,1096,191.675,68.316,0,8,2017,Winter,Tuesday,FALSE,Libertad,Guayas,E,10,1192
8/15/2017,37,748,2232,446.972,243.605,72.354996,13.659,8,2017,Winter,Tuesday,FALSE,Cuenca,Azuay,D,2,1373
8/15/2017,38,737,1749,400.957,99.694,72.589,10.623,8,2017,Winter,Tuesday,FALSE,Loja,Loja,D,4,1445
8/15/2017,39,618,2875,639,175.668,44,14.92,8,2017,Winter,Tuesday,FALSE,Cuenca,Azuay,B,6,1425
8/15/2017,4,568,1739,278.259,372.486,44.085,20.37,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,D,9,1283
8/15/2017,40,604,6845,475,126.911,52,4,8,2017,Winter,Tuesday,FALSE,Machala,El Oro,C,3,1392
8/15/2017,41,562,1572,417.936,165.2,54.958,10,8,2017,Winter,Tuesday,FALSE,Machala,El Oro,D,4,1003
8/15/2017,42,709,1827,376.342,220.959,57.013,9.92,8,2017,Winter,Tuesday,FALSE,Cuenca,Azuay,D,2,995
8/15/2017,43,668,4824,583,239.972,128.714,0,8,2017,Winter,Tuesday,FALSE,Esmeraldas,Esmeraldas,E,10,1482
8/15/2017,44,1918,7351,1241.632,909.194,329.522,80.24,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,A,5,3815
8/15/2017,45,1837,6805,970.325,1132.536,188.238,81.885,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,A,11,3685
8/15/2017,46,1203,4632,745,631.656,95.588,48.217,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,A,14,3197
8/15/2017,47,1839,7048,1012.113,960.4,277.028,65.72,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,A,14,3581
8/15/2017,48,971,3330,679,670.679,80.586,19.752,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,A,14,2722
8/15/2017,49,1832,5820,1019.124,926.492,207.888,56.842003,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,A,11,2814
8/15/2017,5,547,1654,334.434,241.011,52.121,9.669,8,2017,Winter,Tuesday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1310
8/15/2017,50,1018,3661,466.13,356.51,73.852,15.314,8,2017,Winter,Tuesday,FALSE,Ambato,Tungurahua,A,14,2804
8/15/2017,51,1377,3860,704.801,686.941,91.976,52.876,8,2017,Winter,Tuesday,FALSE,Guayaquil,Guayas,A,17,1573
8/15/2017,52,1053,3744,756.481,397.34,104.418,7,8,2017,Winter,Tuesday,FALSE,Manta,Manabi,A,11,2255
8/15/2017,53,431,1646,380.199,148.015,37.82,5,8,2017,Winter,Tuesday,FALSE,Manta,Manabi,D,13,932
8/15/2017,54,261,4332,304,59.619,94,3,8,2017,Winter,Tuesday,FALSE,El Carmen,Manabi,C,3,802
8/15/2017,6,845,2678,499.485,434.57,102.341995,47.575,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,D,13,1589
8/15/2017,7,1279,3999,659.156,622.673,136.361,46.507,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,D,8,1780
8/15/2017,8,1330,3626,740.434,548.982,143.714,23.33,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,D,8,2621
8/15/2017,9,835,3530,528,438.133,154.553,16,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,B,6,2155
